"Load #","Last Free Day","Total Weight","Container #","Chassis #","APT","Approved Date","Available Date","BOL/BKG","BOOKING #","Billing Date","Billing Note","Branch","Broker Hold","CSR","Caller Booking No","Carrier Hold","S101 - DRAYAGE (ALL-IN)","S100 - DRAYAGE","S108 - CHASSIS","S211 - TRANSLOAD","S132 - OVERWEIGHT","S128 - HAZMAT","S114 - CREDIT","S131 - OFF-HIRE REPOSITIONING","S122 - DROP CHARGE","S152 - PREPULL","S163 - YARD DAYS","S104 - FUEL","S159 - TRI-AXLE","S107 - BONDED MOVE","S162 - YARD PULL","S120 - DRY RUN","S141 - PERMIT","Charge Set Status","Chassis Size","Chassis Type","Cheque Number","Commodity","Container Size","Container Type","Created By","Created By Date","Current Location","Custom","Customer","Cut","Deliver Load Arrived","Deliver Load Enroute","Delivery Location","Discharged Date","Dispatched By","Driver","Driver Note","Drop Container Arrived","Drop Container Enroute","ETA","Empty Date","Freight","Gray Chassis #","Gray Container #","Graypool Chassis #","Graypool Container #","Hazmat","Hook Chassis","Hook Chassis Arrived","Hook Chassis Enroute","Hook Container Arrived","Hook Container Enroute","House BOL","Ingate Date","Is Ready To Return","Load Completed At","Move","Load Notes","Move Assigned Date","Next Address","Other References","Outgate Date","Over Weight","PICKUP","PCS","PICKUP #","PO #","Paid Amount","Pallets","Payment Date","Per Diem Free Day","Pick Up Location","Pick up #","Pricing Total","Pull Container Arrived","Pull Container Enroute","Purchase Order #","Reference #","Remaining Amount","Reservation #","Return","Return #","Return Container Arrived","Return Container Enroute","Return Location","SSL","Seal #","Shipment","Status","Stop Off Arrived","Stop Off Enroute","Temperature","Terminal Address","Terminate Chassis","Terminate Chassis Arrived","Terminate Chassis Enroute","Total Amount","Total Distance","Vessel Name","Voyage","Warehouse Address","Yard Note"
"THWK_M135408","02/24/26","19058","MRSU8602588","","02/25/26 12:00 PM","","02/17/26 05:25 PM","263326421","","","","","No","","","No","","475","35","","","","","","","","","","","","","","","DRAFT","","","","LG WASHING MACHINE & CLOTHES WASHER-DRU","40'","HC","Joel","02/17/26 10:52 AM","","RELEASED","EVEREST TRANSPORTATION SYSTEMS","","","","Lowe's New Caney","","","","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","02/17/26 07:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","510","","","","E731995","0","","","","","","","MAERSK","","","AVAILABLE","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","510","57.22","SOF","607W","18777 East Industrial Parkway, New Caney, TX 77357, US",""
"THWK_M135407","","19058","KOCU4889280","","02/24/26 12:00 PM","","","","","","","","No","","","No","","475","35","","","","","","","","","","","","","","","DRAFT","","","","LG WASHING MACHINE & CLOTHES WASHER-DRU","","","Joel","02/17/26 10:52 AM","","RELEASED","EVEREST TRANSPORTATION SYSTEMS","","","","Lowe's New Caney","","","","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","510","","","","E731255","0","","","","","","","","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","510","57.22","","","18777 East Industrial Parkway, New Caney, TX 77357, US",""
"THWK_M135406","","19058","KOCU4798765","","02/24/26 09:00 AM","","","SELM29743000","","","","","No","","","No","","475","35","","","","","","","","","","","","","","","DRAFT","","","","LG WASHING MACHINE & CLOTHES WASHER-DRU","40'","HC","Joel","02/17/26 10:52 AM","","RELEASED","EVEREST TRANSPORTATION SYSTEMS","","","","Lowe's New Caney","","","","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","02/17/26 07:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","510","","","","E731254","0","","","","","","","HYUNDAI","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","510","57.22","EVT","126W","18777 East Industrial Parkway, New Caney, TX 77357, US",""
"THWK_M135405","02/24/26","19058","CAIU7446059","","02/24/26 08:00 AM","","02/17/26 08:28 PM","","","","","","No","","","No","","475","35","","","","","","","","","","","","","","","DRAFT","","","","LG WASHING MACHINE & CLOTHES WASHER-DRU","","","Joel","02/17/26 10:51 AM","","RELEASED","EVEREST TRANSPORTATION SYSTEMS","","","","Lowe's New Caney","","","","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","510","","","","E731253","0","","","","","","","","","","AVAILABLE","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","510","57.22","","","18777 East Industrial Parkway, New Caney, TX 77357, US",""
"THWK_M135404","","19058","NYKU0710486","","02/24/26 06:00 AM","","","SELG04579700","","","","","No","","","No","","475","35","","","","","","","","","","","","","","","DRAFT","","","","LG WASHING MACHINE & CLOTHES WASHER-DRU","40'","HC","Joel","02/17/26 10:51 AM","","RELEASED","EVEREST TRANSPORTATION SYSTEMS","","","","Lowe's New Caney","","","","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","02/19/26 06:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","510","","","","E731230","0","","","","","","","ONE","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","510","57.22","EVT","126W","18777 East Industrial Parkway, New Caney, TX 77357, US",""
"THWK_M135403","","19058","UETU8520340","","03/04/26 08:00 AM","","","","","","","","No","","","No","","475","35","","","","","","","","","","","","","","","DRAFT","","","","LG WASHING MACHINE & CLOTHES WASHER-DRU","","","Joel","02/17/26 10:51 AM","","RELEASED","EVEREST TRANSPORTATION SYSTEMS","","","","Lowe's New Caney","","","","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","510","","","","E732102","0","","","","","","","","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","510","57.22","","","18777 East Industrial Parkway, New Caney, TX 77357, US",""
"THWK_M135402","","19058","MRSU6293237","","03/04/26 08:00 AM","","","","","","","","No","","","No","","475","35","","","","","","","","","","","","","","","DRAFT","","","","LG WASHING MACHINE & CLOTHES WASHER-DRU","40'","HC","Joel","02/17/26 10:51 AM","","RELEASED","EVEREST TRANSPORTATION SYSTEMS","","","","Lowe's New Caney","","","","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","510","","","","E732099","0","","","","","","","MAERSK","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","510","57.22","","","18777 East Industrial Parkway, New Caney, TX 77357, US",""
"THWK_M135401","","19058","MRSU6569027","","03/04/26 06:00 AM","","","","","","","","No","","","No","","475","35","","","","","","","","","","","","","","","DRAFT","","","","LG WASHING MACHINE & CLOTHES WASHER-DRU","","","Joel","02/17/26 10:51 AM","","RELEASED","EVEREST TRANSPORTATION SYSTEMS","","","","Lowe's New Caney","","","","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","510","","","","E732098","0","","","","","","","","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","510","57.22","","","18777 East Industrial Parkway, New Caney, TX 77357, US",""
"THWK_M135400","","19058","KOCU5148506","","02/25/26 10:00 AM","","","SELM33594800","","","","","No","","","No","","475","35","","","","","","","","","","","","","","","DRAFT","","","","LG WASHING MACHINE & CLOTHES WASHER-DRU","40'","HC","Joel","02/17/26 10:51 AM","","RELEASED","EVEREST TRANSPORTATION SYSTEMS","","","","Lowe's New Caney","","","","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","02/17/26 07:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","510","","","","E731260","0","","","","","","","HYUNDAI","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","510","57.22","EVT","126W","18777 East Industrial Parkway, New Caney, TX 77357, US",""
"THWK_M135399","","19058","BMOU4051862","","02/25/26 09:00 AM","","","","","","","","No","","","No","","475","35","","","","","","","","","","","","","","","DRAFT","","","","LG WASHING MACHINE & CLOTHES WASHER-DRU","","","Joel","02/17/26 10:51 AM","","RELEASED","EVEREST TRANSPORTATION SYSTEMS","","","","Lowe's New Caney","","","","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","510","","","","E731252","0","","","","","","","","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","510","57.22","","","18777 East Industrial Parkway, New Caney, TX 77357, US",""
"THWK_M135398","","19058","HMMU7087321","","02/25/26 08:00 AM","","","","","","","","No","","","No","","475","35","","","","","","","","","","","","","","","DRAFT","","","","LG WASHING MACHINE & CLOTHES WASHER-DRU","","","Joel","02/17/26 10:51 AM","","RELEASED","EVEREST TRANSPORTATION SYSTEMS","","","","Lowe's New Caney","","","","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","510","","","","E731245","0","","","","","","","","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","510","57.22","","","18777 East Industrial Parkway, New Caney, TX 77357, US",""
"THWK_M135397","02/24/26","19058","CAAU9124399","","02/23/26 08:00 AM","","02/17/26 04:28 PM","L26190459","","","","","No","","","No","","475","35","","","","","","","","","","","","","","","DRAFT","","","","LG WASHING MACHINE & CLOTHES WASHER-DRU","40'","HC","Joel","02/17/26 10:51 AM","","RELEASED","EVEREST TRANSPORTATION SYSTEMS","","","","Lowe's New Caney","","","","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","02/17/26 07:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","510","","","","E731989","0","","","","","","","MAERSK","","","AVAILABLE","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","510","57.22","SOF","607W","18777 East Industrial Parkway, New Caney, TX 77357, US",""
"THWK_M135396","","19058","CAAU9148256","","03/04/26 12:00 PM","","","263748558","","","","","No","","","No","","475","35","","","","","","","","","","","","","","","DRAFT","","","","LG WASHING MACHINE & CLOTHES WASHER-DRU","40'","HC","Joel","02/17/26 10:51 AM","","HOLD","EVEREST TRANSPORTATION SYSTEMS","","","","Lowe's New Caney","","","","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","510","","","","E733462","0","","","","","","","MAERSK","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","510","57.22","SAI","609W","18777 East Industrial Parkway, New Caney, TX 77357, US",""
"THWK_M135395","","19058","MRSU3664252","","03/06/26 12:00 PM","","","L261M0807","","","","","No","","","No","","475","35","","","","","","","","","","","","","","","DRAFT","","","","LG WASHING MACHINE & CLOTHES WASHER-DRU","40'","HC","Joel","02/17/26 10:51 AM","","HOLD","EVEREST TRANSPORTATION SYSTEMS","","","","Lowe's New Caney","","","","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","02/24/26 07:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","510","","","","E733459","0","","","","","","","MAERSK","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","510","57.22","SAI","609W","18777 East Industrial Parkway, New Caney, TX 77357, US",""
"THWK_M135394","","19058","MSKU1291816","","03/06/26 01:30 PM","","","L261M0807","","","","","No","","","No","","475","35","","","","","","","","","","","","","","","DRAFT","","","","LG WASHING MACHINE & CLOTHES WASHER-DRU","40'","HC","Joel","02/17/26 10:49 AM","","HOLD","EVEREST TRANSPORTATION SYSTEMS","","","","Lowe's New Caney","","","","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","02/24/26 07:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","DRIVER MUST HAVE PRINTED BOL IN HAND FOR DELIVERY ","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","510","","","","E733460","0","","","","","","","MAERSK","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","510","57.22","SAI","609W","18777 East Industrial Parkway, New Caney, TX 77357, US",""
"THWK_M135388","02/19/26","40000","SUDU8961981","THAC409","02/17/26 12:00 AM","","02/17/26 09:48 AM","262182605","","","","","No","","","No","","350","","350","","","","","","","","","","","","","","DRAFT","40'","STANDARD","","Food ingredients","40'","HC","Joel","02/17/26 09:41 AM","FENCE-LINE **NO CHECK IN NEEDED**","RELEASED","Total Quality Logistics","","02/17/26 01:49 PM","02/17/26 01:49 PM","Tigerhawk WHSE -MUST CHECK IN-","","Edgar Lazo","Darron Bankhead","Load out PIN Number: 18304225","02/17/26 01:50 PM","02/17/26 01:50 PM","02/14/26 07:00 PM","02/17/26","RELEASED","","","","","false","","","","","","","","Yes","","IMPORT","","","","","02/17/26 12:58 PM","No","","","","","0","","","02/20/26","BARBOURS CUT TERMINALS","","700","02/17/26 12:20 PM","02/17/26 12:19 PM","","35637302","0","","","","","","","MAERSK","","","DROPPED","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","700","13.57","NCX","606E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135379","","22000","ZCSU7987811","","","","","","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","cooling products","40'","HC","Valerie","02/17/26 08:43 AM","","HOLD","Steam Logistics","","","","SMART FAMILY OF COOLING PRODUCTS","","","","","","","","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","0","","","","1598399","0","","","","","","","ZIM","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","0","47.41","","","20104 East Hardy Road, Houston, TX 77073, US",""
"THWK_M135378","","22000","ZCSU7378749","","","","","SNH22197055","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","COOLING PRODUCTS ","40'","HC","Valerie","02/17/26 08:41 AM","","HOLD","Steam Logistics","","","","SMART FAMILY OF COOLING PRODUCTS","","","","","","","","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","0","","","","1598398","0","","","","","","","ZIM","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","0","47.41","SEAF","GN611W","20104 East Hardy Road, Houston, TX 77073, US",""
"THWK_M135377","","22000","JXLU6152340","","","","","SNH22197055","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","COOLING PRODUCTS","40'","HC","Valerie","02/17/26 08:39 AM","","HOLD","Steam Logistics","","","","SMART FAMILY OF COOLING PRODUCTS","","","","","","","","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","0","","","","1598397","0","","","","","","","ZIM","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","0","47.41","SEAF","GN611W","20104 East Hardy Road, Houston, TX 77073, US",""
"THWK_E135376","02/18/26","0","","","","","02/17/26 08:25 AM","","37548369","","","","No","","","No","375","","","400","","","","","","","","","","","","","","DRAFT","","","","","20'","ST","Valerie","02/17/26 08:23 AM","","","Rule Logistics","02/20/26 04:00 PM","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","","","","","","","","false","","","","","","","","No","","EXPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","775","","","","","0","","","","","","BARBOURS CUT TERMINALS","HAPAG","","","AVAILABLE","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","775","26.46","PAL","2608S","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135372","","52000","BSIU2990980","","","","","TPE8267781","","","","","No","","","No","","350","","250","100","150","","","","","","","","","","","","DRAFT","","","","Copper Sulfate ","20'","ST","Joel","02/17/26 07:37 AM","","HOLD","Selecta Resources","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/21/26 07:00 AM","","RELEASED","","","","","true","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","850","","","","","0","","","","","","","ZIM","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","850","17.58","JAS","GN607W","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135371","","52000","CRSU1081050","","","","","TPE8267781","","","","","No","","","No","","350","","250","100","150","-400","","","","","","","","","","","DRAFT","","","","Copper Sulfate ","20'","ST","Joel","02/17/26 07:35 AM","","HOLD","Selecta Resources","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/21/26 07:00 AM","","RELEASED","","","","","true","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","450","","","","","0","","","","","","","ZIM","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","450","17.58","JAS","GN607W","4838 Borusan Rd, Baytown, TX 77523, US",""
